name,category,price,img_url,url,product_id
Neon Orange Acrylic Paint 120ml,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/175d0feb73dc10a2db9d096137241d79.jpg,https://mandcdrugstore.com/products/11925,11925
Neon Blue Acrylic Paint 120ml,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/defbf0d8d82052110c7bd93cd9379094.jpg,https://mandcdrugstore.com/products/11926,11926
Neon Pink Acrylic Paint 120Ml,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/bf65af40d5f16fac14b7700985640b20.jpg,https://mandcdrugstore.com/products/11927,11927
Neon Purple Acrylic Paint 120ml,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/20ba9e205375a1961f1f468a6083feb3.jpg,https://mandcdrugstore.com/products/11928,11928
Neon Yellow Acrylic Paint 120ml,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/697fb3378133179cba5b3836f2fbbc76.jpg,https://mandcdrugstore.com/products/11929,11929
White Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/8660fc0169b0d2076e834409cb689391.jpg,https://mandcdrugstore.com/products/11930,11930
Black Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/0f66e935f9a2925b4d996e29520a94f1.jpg,https://mandcdrugstore.com/products/11931,11931
Red Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/7b71939838e26cbd52b7b8c840a06af6.jpg,https://mandcdrugstore.com/products/11932,11932
Blue Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/52d66fdcce4bdb4453ccf6683f06d91b.jpg,https://mandcdrugstore.com/products/11933,11933
Green Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/f2cca12436a70b3f8cb85ad829b7e6bf.jpg,https://mandcdrugstore.com/products/11934,11934
Yellow Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/64ae092dfe29a14f94fd8ad5a82930f9.jpg,https://mandcdrugstore.com/products/11935,11935
Orange Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/acab3d597a48eaeb25bc1907262bf673.jpg,https://mandcdrugstore.com/products/11936,11936
Brown Acrylic Paint 120ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/ebc70b2d9701091da7e27b0669370a56.jpg,https://mandcdrugstore.com/products/11937,11937
Medisign Blood Glucose Monitor,Non-Prescribed Drugs,35.0,https://mandcdrugstore.com/files/images/thumbs/de4615b9b5b285997ca0c0a602e0bf62.jpg,https://mandcdrugstore.com/products/11938,11938
Plastic Pencil Sharpener 1ct,Stationery,2.0,https://mandcdrugstore.com/files/images/thumbs/1bbc752ad5a52b1699acd10264970e05.jpg,https://mandcdrugstore.com/products/11939,11939
Cork Board 45x30cm,Stationery,12.0,https://mandcdrugstore.com/files/images/thumbs/c53c844e37fd720fd912ea5953467548.jpg,https://mandcdrugstore.com/products/11941,11941
Cork Board 400 x 600mm,Stationery,15.0,https://mandcdrugstore.com/files/images/thumbs/cd23b14dd6eb7711bf6c72e0c1c872ae.jpg,https://mandcdrugstore.com/products/11942,11942
Cork Board 400 x 800mm,Stationery,35.0,https://mandcdrugstore.com/files/images/thumbs/4779a4813a4d3792bd3a49244a22c593.jpg,https://mandcdrugstore.com/products/11943,11943
Dry wipe Board Pine Frame 400 x 600mm,Stationery,21.0,https://mandcdrugstore.com/files/images/thumbs/69ba5b6e75d263afa5d008e991c0281c.jpg,https://mandcdrugstore.com/products/11944,11944
Dry wipe Pine Board 800 x 600mm,Stationery,40.01,https://mandcdrugstore.com/files/images/thumbs/54a6651d2f74c0c2190202d2c018eeab.jpg,https://mandcdrugstore.com/products/11945,11945
C5 Manila peal & seal Envelopes 30ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/92b8b6063874dfcf739ad55f6e677712.jpg,https://mandcdrugstore.com/products/11946,11946
DL White peal & seal Envelopes 50ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/7b3147e948389b405b4eba9c843aa20a.jpg,https://mandcdrugstore.com/products/11947,11947
C6 White peal & seal Envelopes 50ct,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/828bcd93d3514597aeea56eade9f8195.jpg,https://mandcdrugstore.com/products/11948,11948
Full Size Colour Pencils 10ct,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/2b3120673dd2986b775f29c36ccd4082.jpg,https://mandcdrugstore.com/products/11949,11949
Assorted Plastic Handle Paint Brushes 15ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/f7551847252fb8b0f543dfba3b32fb7c.jpg,https://mandcdrugstore.com/products/11951,11951
Craft Paint Pots 6 X 25ML,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/642aa3a311823af09a8b459d5581f5f0.jpg,https://mandcdrugstore.com/products/11952,11952
Multi-Coloured Permanent Markers 8ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/7d05fef6e7f4e8ead7373ceecc95e13c.jpg,https://mandcdrugstore.com/products/11953,11953
Clear Book Cover 450 X 1500mm,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/34c1a57c3c9e3870ca719a48709ca803.jpg,https://mandcdrugstore.com/products/11954,11954
Easy Grip Clear plastic Ruler 30cm,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/5ecaa226c2244954b89f04fa9fbd0ae0.jpg,https://mandcdrugstore.com/products/11955,11955
Fluorescent Flashes 20ct x 15cm,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/55b8d4c30ce3fac4747eb375e66e5982.jpg,https://mandcdrugstore.com/products/11956,11956
Original Elastic Bands 100gm,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/b1a83308dd70f8c818ecaf4bca0b80b6.jpg,https://mandcdrugstore.com/products/11957,11957
Artist Round Natural Bristle Brushes 12ct,Stationery,12.0,https://mandcdrugstore.com/files/images/thumbs/0a77e472efe48cd5dfe03bb688f9f6be.jpg,https://mandcdrugstore.com/products/11959,11959
Superior Colouring Book 80 pgs,Stationery,4.0,https://mandcdrugstore.com/files/images/thumbs/1ca05d96810ede11d0d0abb3a9ea501e.jpg,https://mandcdrugstore.com/products/11960,11960
Receipt Book Ncr Half Size 80 sets,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/7ab40986c78fb8e6be8bcc2326a31031.jpg,https://mandcdrugstore.com/products/11963,11963
"Invoice Book, Full size 80 sets",Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/8d96260d62305151f2f0c20d8cc5f59c.jpg,https://mandcdrugstore.com/products/11964,11964
Jumbo Paperclips Assorted Colours 100ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/4dc0d4a8ec9ae3f8f9d5f48c21df6055.jpg,https://mandcdrugstore.com/products/11965,11965
Artist Natural Bristle Brushes 12ct,Stationery,12.0,https://mandcdrugstore.com/files/images/thumbs/6fe3b41f33645758f4557998c16553bf.jpg,https://mandcdrugstore.com/products/11966,11966
Natural Artist Brushes 12ct,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/6f0768db23f35bb856f28e635006a0bd.jpg,https://mandcdrugstore.com/products/11967,11967
Coloured elastic Bands 100gm,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/cb3a07ebe9a84e4a20f50c2fde6a2306.jpg,https://mandcdrugstore.com/products/11968,11968
A4 Poly File Wallets Stud 3ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/af6a9c9de53d70d137eba2a4cf9e320f.jpg,https://mandcdrugstore.com/products/11969,11969
A4 60 Sheet Sketch Pad,Stationery,5.95,https://mandcdrugstore.com/files/images/thumbs/7c80bc2eaa6c6a947b79e466ff9e5548.jpg,https://mandcdrugstore.com/products/11970,11970
HB Pencils With Eraser Tops 15ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/b632468817faa80b9b2fdf9194f65203.jpg,https://mandcdrugstore.com/products/11972,11972
Natural Artist Brushes 12ct,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/568d2ad0041b61c96cc3d2d99d9e4b3b.jpg,https://mandcdrugstore.com/products/11974,11974
Parcel Kraft 8mx50cm,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/ba1c84dd1d83c71284c8f0c899682cc1.jpg,https://mandcdrugstore.com/products/11979,11979
Bubble Envelope  Size C 1ct,Stationery,1.0,https://mandcdrugstore.com/files/images/thumbs/ca7197e1110609cf369b6eabb938e3bd.jpg,https://mandcdrugstore.com/products/11980,11980
Neon Sticky Notes Asst Colors,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/6bca9f3e49bd3e397d8ec3fe3d5b2f41.jpg,https://mandcdrugstore.com/products/11981,11981
Double Hole Metal Pencil Sharpener,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/e6f3f9e128654d1ecfe225695efaac7a.jpg,https://mandcdrugstore.com/products/11982,11982
2000 Staple Refill Pack 26/6,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/1e884b39720c60b3bee57e78adad4fcb.jpg,https://mandcdrugstore.com/products/11983,11983
Alphabet Stencil Set,Stationery,2.0,https://mandcdrugstore.com/files/images/thumbs/4553ea05da6a32c29369c8952bfa0d56.jpg,https://mandcdrugstore.com/products/11984,11984
Permanent Markers Chisel Tip 4ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/efb4d36494515417624240e585c18b65.jpg,https://mandcdrugstore.com/products/11986,11986
Permanent Markers Bullet Tip 4ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/8d8a0dfedc71a6dda68dec1cf21a2490.jpg,https://mandcdrugstore.com/products/11987,11987
3 Double Ended Highlighters 6 Colours,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/a55df054d7d323c248b352dbdfb66cae.jpg,https://mandcdrugstore.com/products/11989,11989
Wax Crayons 36ct,Stationery,3.51,https://mandcdrugstore.com/files/images/thumbs/93168588914f0af109d19c5b1bf4f608.jpg,https://mandcdrugstore.com/products/11990,11990
Twin Hole Pencil Sharpener,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/8b5851c83e45d04c1769d6a97e75c7b6.jpg,https://mandcdrugstore.com/products/11991,11991
Fine Tip Fibre Colouring Pens 16ct,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/e0689e82ac24a1197dc7116249a450b6.jpg,https://mandcdrugstore.com/products/11992,11992
Fine Tip Fibre Colouring Pens 24ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/e1b4fd15e0fe0f192f31c1e72ed0e070.jpg,https://mandcdrugstore.com/products/11993,11993
White Chalk 12ct,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/ecf62b95562638c9110ecf6707da1f1c.jpg,https://mandcdrugstore.com/products/11994,11994
Chalk 12ct,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/9e20e52e3c5e246acefe2556caa74c2f.jpg,https://mandcdrugstore.com/products/11995,11995
Bubble Envlopes Size,Stationery,2.0,https://mandcdrugstore.com/files/images/thumbs/261fd9ec276a79c5a309599bd5a4b596.jpg,https://mandcdrugstore.com/products/11997,11997
Bubble Envelope Size G 1ct,Stationery,2.0,https://mandcdrugstore.com/files/images/thumbs/5567ac9dcf19a7f3ab1ce75f8b528136.jpg,https://mandcdrugstore.com/products/11998,11998
C4 Manila PS Envelopes 80gsm 15ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/ca7255813c8a9db7f7a6a87184b99991.jpg,https://mandcdrugstore.com/products/11999,11999
Tallon Just Stationery DL White Peel & Seal Envelopes 25 count,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/1bb839fc31328cd01373917f6f7bafd6.jpg,https://mandcdrugstore.com/products/12000,12000
Jumbo Chalk Board 60 X 80cm,Stationery,36.0,https://mandcdrugstore.com/files/images/thumbs/f311dfc42dd3273c687c036032be653b.jpg,https://mandcdrugstore.com/products/12001,12001
Mini Stapler And Staples,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/7bba7d1a88eed162cf56192bd69571db.jpg,https://mandcdrugstore.com/products/12002,12002
Midi Calculator 8 Digit  Dual Power 104x152m,Stationery,13.01,https://mandcdrugstore.com/files/images/thumbs/7ead69f4522342324a1a699992284930.jpg,https://mandcdrugstore.com/products/12004,12004
Safety Scissors 2pk,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/d9484819190bf3f22458d6d27e6e7d80.jpg,https://mandcdrugstore.com/products/12005,12005
Paint Palette Set,Stationery,11.0,https://mandcdrugstore.com/files/images/thumbs/261c51bc870fae878acb1face48640c1.jpg,https://mandcdrugstore.com/products/12007,12007
Escenti Cool Feet Soothing Foot Soak Spearmint & Menthol 450g,Toiletries,7.0,https://mandcdrugstore.com/files/images/thumbs/8eed63656748d0f887b884d28f8dcfd2.jpg,https://mandcdrugstore.com/products/12010,12010
Foam Fresh Citrus Zest Toilet Cleaner 370g,Household,10.0,https://mandcdrugstore.com/files/images/thumbs/3327b1fd36f53d4da411bbb621e54947.jpg,https://mandcdrugstore.com/products/12021,12021
Duzzit Baking Soda 500g,Household,7.0,https://mandcdrugstore.com/files/images/thumbs/ed0220a1599af953889dc184e95cb0fe.jpg,https://mandcdrugstore.com/products/12024,12024
Lily & Jasmine Trigger Spray 250ml,Household,10.0,https://mandcdrugstore.com/files/images/thumbs/0d34373c7e0487d7f062e94127566a47.jpg,https://mandcdrugstore.com/products/12026,12026
Huggies S&D Giant S4 148,Babycare,238.0,https://mandcdrugstore.com/files/images/thumbs/31b8b711310e015df48f930a2e4a3375.jpg,https://mandcdrugstore.com/products/12031,12031
Huggies Snug & Dry Size 4 82 Count,Babycare,109.99,https://mandcdrugstore.com/files/images/thumbs/f3c3297418294e781f597570cbde42e8.jpg,https://mandcdrugstore.com/products/12033,12033
Beginning Sounds Workbook 64pg,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/d0bb95843897aa30828828870672c802.jpg,https://mandcdrugstore.com/products/12035,12035
Little Thinkers First Grade Workbook,Stationery,8.95,https://mandcdrugstore.com/files/images/thumbs/104d8ea72719e44f7c7c473fc816d8af.jpg,https://mandcdrugstore.com/products/12036,12036
1-25 Dot-to-Dots Preschool Workbook,Stationery,8.75,https://mandcdrugstore.com/files/images/thumbs/5f5eaa2aaa04d6a0856a2f9fd75df15c.jpg,https://mandcdrugstore.com/products/12038,12038
Moistura Super Rich Moisturising Lotion 200ml,Toiletries,16.0,https://mandcdrugstore.com/files/images/thumbs/bca1a7d0d46c811545268267b8795ea7.jpg,https://mandcdrugstore.com/products/12043,12043
Cyclax Moistura Daily Moisturiser Normal/Dry Skin 50g,Toiletries,12.0,https://mandcdrugstore.com/files/images/thumbs/79875d6bb79b6a8a054dfa3b9c40dc6b.jpg,https://mandcdrugstore.com/products/12045,12045
QC Pink Bismuth Liquid Cherry 12oz,Non-Prescribed Drugs,14.0,https://mandcdrugstore.com/files/images/thumbs/8b4e918e182833acbf456a4124d7252b.jpg,https://mandcdrugstore.com/products/12047,12047
Rescofer Blood Tonic 300ml,Non-Prescribed Drugs,35.0,https://mandcdrugstore.com/files/images/thumbs/59e964d28d8975db8f643cf9f32c3bcf.jpg,https://mandcdrugstore.com/products/12048,12048
Visine Allergy Eye Relief Multi Action Allergy Drop,Non-Prescribed Drugs,36.0,https://mandcdrugstore.com/files/images/thumbs/9d6e409586500b70ed76be2b7a0ebef9.jpg,https://mandcdrugstore.com/products/12049,12049
12 Can Deluxe Cooler With Handle Assorted,Stationery,30.0,https://mandcdrugstore.com/files/images/thumbs/c02a46c76fb6c8485940751e8ff92335.jpg,https://mandcdrugstore.com/products/12053,12053
Composition Book C/R Chevron 100 Ct,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/d6c230d9db32e4e472e0ce27753809ec.jpg,https://mandcdrugstore.com/products/12084,12084
Pencil Case Multipurpose Utility Box,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/3f42f624bba9c333386efde359e8f77c.jpg,https://mandcdrugstore.com/products/12090,12090
Bazic Composition Book C/R Paisley 100 Ct,Stationery,5.5,https://mandcdrugstore.com/files/images/thumbs/db0ce9c0ff09a5f4e44160f386d39a2a.jpg,https://mandcdrugstore.com/products/12091,12091
Correction Pen & Correction Fluid Metal Tip,Stationery,3.99,https://mandcdrugstore.com/files/images/thumbs/b66faa29df0720a0a402ee59775f118e.jpg,https://mandcdrugstore.com/products/12093,12093
"Bazic Pointed Tip Scissors 5""",Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/40becb635a18f9cb913c9595ba53e448.jpg,https://mandcdrugstore.com/products/12096,12096
Bazic W/R Asst Color Marble Composition Book 100Ct,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/5caeb593011fefa6c962964d6dc4de44.jpg,https://mandcdrugstore.com/products/12097,12097
"Bazic 9x12"" Construstion Paper 48 ct",Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/d665077ea80b304ef110343971818b84.jpg,https://mandcdrugstore.com/products/12098,12098
Pac-it Fresh Rectangular Food Container Assorted 18oz,Household,7.0,https://mandcdrugstore.com/files/images/thumbs/7f154a10454a2a125f76d25dda858532.jpg,https://mandcdrugstore.com/products/12124,12124
Paris Hilton Platinum Rush Edp Spray 3.4 L,Cosmetics,150.0,https://mandcdrugstore.com/files/images/thumbs/a7682bc2a74dbc0673bdc1c7315d9784.jpg,https://mandcdrugstore.com/products/12139,12139
Cala Banana Zebra Nail File 100/180,Cosmetics,2.5,https://mandcdrugstore.com/files/images/thumbs/dd3b75ef2dc28451a60158a0866ffaa3.jpg,https://mandcdrugstore.com/products/12142,12142
Eye Need It Mixed Metal 5pc,Cosmetics,15.0,https://mandcdrugstore.com/files/images/thumbs/608fae33cdd06bc630a8a488187386c9.jpg,https://mandcdrugstore.com/products/12144,12144
Cala Zebra Nail File 150/150,Cosmetics,2.75,https://mandcdrugstore.com/files/images/thumbs/b934a0ac390ddf67490daf62003bab22.jpg,https://mandcdrugstore.com/products/12146,12146
Cala Bamboo Powder Bronze Brush,Cosmetics,18.0,https://mandcdrugstore.com/files/images/thumbs/a4a2bbc485135a31b9c6e5a0d203b78f.jpg,https://mandcdrugstore.com/products/12147,12147
Cala Cosmetic Rounds 8 pieces,Cosmetics,10.0,https://mandcdrugstore.com/files/images/thumbs/07c114df4ce990b82e50946216747b07.jpg,https://mandcdrugstore.com/products/12148,12148
Cala Cosmetic Sponges 2 pieces,Cosmetics,5.0,https://mandcdrugstore.com/files/images/thumbs/6ff330135bdaf293d3133e81c6168aa4.jpg,https://mandcdrugstore.com/products/12149,12149
Cala Square Tip Tweezer 1 piece,Cosmetics,4.01,https://mandcdrugstore.com/files/images/thumbs/b1d556ffad7dd67b571254df9f5251d9.jpg,https://mandcdrugstore.com/products/12150,12150
Cala Pro Slanted Tweezer Pink 1 piece,Cosmetics,12.0,https://mandcdrugstore.com/files/images/thumbs/1cb170082725d96c52107ab335ce9dc3.jpg,https://mandcdrugstore.com/products/12152,12152
L.A. Girl Eye Liner Pencil Brown/Black 1 piece,Cosmetics,3.0,https://mandcdrugstore.com/files/images/thumbs/cdf93f5a5c602f520d1c8d9e733801c6.jpg,https://mandcdrugstore.com/products/12158,12158
L.A Girl Eyeliner Pencil Deepest Brown 1 piece,Cosmetics,3.0,https://mandcdrugstore.com/files/images/thumbs/4fc92d394869d0d81cef2e3f9cc3c518.jpg,https://mandcdrugstore.com/products/12159,12159
L.A. Girl Treatments Nail Marine Base Coat 0.47oz,Cosmetics,7.0,https://mandcdrugstore.com/files/images/thumbs/141f15453266f6da751d24f086a5cc96.jpg,https://mandcdrugstore.com/products/12160,12160
L.A Girl Lip Oil Assorted 2ml,Cosmetics,10.0,https://mandcdrugstore.com/files/images/thumbs/9f747c0991ecf50e118bd84cab526686.jpg,https://mandcdrugstore.com/products/12164,12164
L.A Colors Truly Matte Foundation Warm Caramel 1.35oz,Cosmetics,15.0,https://mandcdrugstore.com/files/images/thumbs/41ace6eaef9a5f4cdf7357ea4e6307ff.jpg,https://mandcdrugstore.com/products/12165,12165
HIGH SHINE LIPGLOSS CLEAR,Cosmetics,7.0,https://mandcdrugstore.com/files/images/thumbs/17f3bb7476f72ab81171c2d886e7fecf.jpg,https://mandcdrugstore.com/products/12166,12166
L.A. Girl Tinted Foundation Tan 1oz,Cosmetics,10.0,https://mandcdrugstore.com/files/images/thumbs/a36586f7b744b4975879a9a8b17cd2da.jpg,https://mandcdrugstore.com/products/12168,12168
L.A. Girl Tinted Foundation Espresso 1oz,Cosmetics,10.0,https://mandcdrugstore.com/files/images/thumbs/143658eb7bc7ca256a3040d7d37131e9.jpg,https://mandcdrugstore.com/products/12174,12174
COLOR CRAZE GEL POLISH ASST,Cosmetics,7.0,https://mandcdrugstore.com/files/images/thumbs/3b71ce96f656c2fb4e33666a14a67abb.jpg,https://mandcdrugstore.com/products/12178,12178
